country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",17-04-2026 19:00,28.4501238,77.0263051,PM10,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB",17-04-2026 19:00,29.307814,76.337619,PM10,79,457,132
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",17-04-2026 19:00,29.6953,77.0027,PM2.5,97,305,199
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",17-04-2026 19:00,29.6953,77.0027,PM10,88,160,123
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",17-04-2026 19:00,29.6953,77.0027,NO2,6,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",17-04-2026 19:00,29.6953,77.0027,NH3,6,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",17-04-2026 19:00,29.6953,77.0027,SO2,4,9,7
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-04-2026 19:00,29.966942,76.875879,NH3,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-04-2026 19:00,29.966942,76.875879,SO2,14,22,18
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-04-2026 19:00,29.966942,76.875879,OZONE,9,76,61
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",17-04-2026 19:00,28.806223,76.141105,CO,2,10,7
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",17-04-2026 19:00,28.593883,76.270653,PM10,116,301,193
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",17-04-2026 19:00,28.2068,76.7997,CO,54,102,76
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",17-04-2026 19:00,28.1485564,77.3320667,SO2,12,13,13
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",17-04-2026 19:00,28.3153,76.9143,SO2,2,31,16
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",17-04-2026 19:00,30.7057778,76.85318056,SO2,13,14,14
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",17-04-2026 19:00,23.80569,86.44268,PM10,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",17-04-2026 19:00,23.80569,86.44268,NO2,NA,NA,NA
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",17-04-2026 19:00,30.943887,76.801991,CO,36,73,44
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",17-04-2026 19:00,28.060249,76.113115,CO,18,56,44
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-04-2026 19:00,13.328028,75.797056,PM2.5,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-04-2026 19:00,13.328028,75.797056,PM10,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-04-2026 19:00,13.328028,75.797056,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-04-2026 19:00,13.328028,75.797056,CO,6,106,47
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",17-04-2026 19:00,15.459706,75.008381,PM10,63,134,90
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",17-04-2026 19:00,15.3714823,75.1160168,PM10,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",17-04-2026 19:00,15.3714823,75.1160168,NO2,NA,NA,NA
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17-04-2026 19:00,17.321993,76.822628,PM10,NA,NA,NA
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17-04-2026 19:00,17.321993,76.822628,NH3,1,1,1
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17-04-2026 19:00,17.321993,76.822628,OZONE,20,22,21
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-04-2026 19:00,26.203442,78.193251,PM2.5,15,82,42
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-04-2026 19:00,26.203442,78.193251,CO,14,168,132
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",17-04-2026 19:00,26.259242,78.216432,PM2.5,60,386,218
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",17-04-2026 19:00,26.200388,78.147714,OZONE,3,188,167
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",17-04-2026 19:00,22.7289,75.8076,SO2,12,15,14
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-04-2026 19:00,22.431,75.5213,NO2,32,142,80
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-04-2026 19:00,22.431,75.5213,SO2,10,68,18
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-04-2026 19:00,22.431,75.5213,CO,16,108,37
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-04-2026 19:00,12.7816279,77.6299145,CO,27,28,28
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",17-04-2026 19:00,13.003872,77.664217,NO2,37,39,38
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",17-04-2026 19:00,12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",17-04-2026 19:00,13.0246342,77.5080115,NH3,4,4,4
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",17-04-2026 19:00,12.917348,77.622813,PM10,94,135,110
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-04-2026 19:00,11.55358,76.55521,PM2.5,26,39,30
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-04-2026 19:00,11.55358,76.55521,NO2,14,29,19
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",17-04-2026 19:00,22.7524,75.8872,OZONE,12,21,17
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",17-04-2026 19:00,22.7084,75.8815,PM10,35,128,69
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",17-04-2026 19:00,23.163174,79.973061,NH3,2,2,2
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",17-04-2026 19:00,23.163174,79.973061,SO2,2,6,4
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-04-2026 19:00,23.168606,79.932247,PM10,109,472,197
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-04-2026 19:00,23.168606,79.932247,NH3,6,11,8
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-04-2026 19:00,23.168606,79.932247,SO2,15,19,17
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-04-2026 19:00,23.168606,79.932247,CO,84,119,89
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",17-04-2026 19:00,16.802639,75.722694,NH3,4,4,4
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",17-04-2026 19:00,16.802639,75.722694,CO,8,36,26
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",17-04-2026 19:00,16.7602,77.1428,NO2,10,21,14
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",17-04-2026 19:00,16.7602,77.1428,CO,18,47,21
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",17-04-2026 19:00,8.8787,76.6073,PM10,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",17-04-2026 19:00,8.8787,76.6073,SO2,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",17-04-2026 19:00,10.5324,76.2159,PM2.5,35,53,46
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-04-2026 19:00,23.264759,77.381568,NO2,20,75,34
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-04-2026 19:00,23.210494,77.425409,NO2,21,117,54
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-04-2026 19:00,23.210494,77.425409,SO2,22,32,27
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-04-2026 19:00,23.233584,77.400574,PM10,78,203,131
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-04-2026 19:00,23.233584,77.400574,NH3,5,6,6
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-04-2026 19:00,23.233584,77.400574,OZONE,21,268,151
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",17-04-2026 19:00,23.81748678,79.446246,PM10,87,220,118
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17-04-2026 19:00,17.336318,76.847397,SO2,3,5,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",17-04-2026 19:00,12.415911,75.73505,PM2.5,28,224,49
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",17-04-2026 19:00,12.21041,76.37376,NO2,5,27,18
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",17-04-2026 19:00,12.21041,76.37376,NH3,2,6,4
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",17-04-2026 19:00,12.733409,77.298051,PM2.5,51,78,66
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",17-04-2026 19:00,12.733409,77.298051,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",17-04-2026 19:00,12.951913,77.539784,PM2.5,40,84,57
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",17-04-2026 19:00,12.951913,77.539784,SO2,8,33,20
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",17-04-2026 19:00,12.9756843,77.5660749,PM10,106,108,107
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",17-04-2026 19:00,13.029152,77.585901,NH3,1,6,2
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",17-04-2026 19:00,13.029152,77.585901,SO2,4,17,10
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",17-04-2026 19:00,13.029152,77.585901,CO,3,42,19
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",17-04-2026 19:00,12.920984,77.584908,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-04-2026 19:00,12.7816279,77.6299145,SO2,18,19,18
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",17-04-2026 19:00,18.1023399,73.4783687,PM2.5,29,75,49
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",17-04-2026 19:00,18.1023399,73.4783687,NO2,5,37,20
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",17-04-2026 19:00,18.1023399,73.4783687,NH3,2,11,6
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",17-04-2026 19:00,18.1023399,73.4783687,SO2,13,102,32
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",17-04-2026 19:00,20.555712,74.529236,PM10,56,112,88
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",17-04-2026 19:00,20.555712,74.529236,NH3,1,6,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",17-04-2026 19:00,20.555712,74.529236,CO,8,40,12
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",17-04-2026 19:00,20.555712,74.529236,OZONE,1,78,60
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",17-04-2026 19:00,19.296481,72.840923,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",17-04-2026 19:00,19.053536,72.84643,CO,3,78,38
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-04-2026 19:00,19.065931,72.862131,PM2.5,26,93,47
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-04-2026 19:00,19.065931,72.862131,NO2,8,31,16
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",17-04-2026 19:00,19.309073,73.057223,PM10,43,97,67
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",17-04-2026 19:00,19.786089,72.757971,NO2,20,22,21
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",17-04-2026 19:00,19.786089,72.757971,SO2,16,17,17
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",17-04-2026 19:00,19.786089,72.757971,OZONE,52,53,53
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",17-04-2026 19:00,19.9775302,79.2337086,OZONE,9,150,136
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",17-04-2026 19:00,20.918946,74.776388,CO,2,16,8
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",17-04-2026 19:00,20.918946,74.776388,OZONE,28,68,49
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",17-04-2026 19:00,19.2268427,73.0788456,NO2,13,48,28
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",17-04-2026 19:00,19.2268427,73.0788456,OZONE,1,35,29
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",17-04-2026 19:00,19.710842,77.151824,PM2.5,22,75,37
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",17-04-2026 19:00,19.710842,77.151824,NO2,7,72,23
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",17-04-2026 19:00,19.710842,77.151824,NH3,1,3,1
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",17-04-2026 19:00,21.001264,75.565602,PM10,37,168,84
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",17-04-2026 19:00,21.001264,75.565602,NO2,6,38,12
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",17-04-2026 19:00,21.001264,75.565602,OZONE,37,108,96
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",17-04-2026 19:00,19.854616,75.905894,OZONE,2,73,66
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",17-04-2026 19:00,16.6870449,74.2505872,PM10,40,88,55
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",17-04-2026 19:00,16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",17-04-2026 19:00,18.39963,76.57452,NH3,3,30,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",17-04-2026 19:00,19.8389439,75.244448,NH3,14,17,16
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",17-04-2026 19:00,19.8389439,75.244448,OZONE,16,69,58
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",17-04-2026 19:00,19.863756,75.321188,NO2,12,102,37
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",17-04-2026 19:00,19.863756,75.321188,SO2,3,43,14
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",17-04-2026 19:00,19.863756,75.321188,OZONE,14,86,70
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",17-04-2026 19:00,19.16485,73.23409,PM10,70,109,93
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",17-04-2026 19:00,19.16485,73.23409,SO2,4,16,9
India,Maharashtra,Beed,"Bir, Beed - MPCB",17-04-2026 19:00,18.988474,75.753873,NO2,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",17-04-2026 19:00,19.0243902,73.0406721,NH3,1,5,4
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",17-04-2026 19:00,19.10122,74.73339,PM2.5,17,64,44
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",17-04-2026 19:00,19.10122,74.73339,PM10,47,119,79
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",17-04-2026 19:00,19.10122,74.73339,NO2,17,25,21
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",17-04-2026 19:00,19.215784,73.199781,PM10,41,83,55
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",17-04-2026 19:00,20.9402359,77.7895248,NH3,2,3,2
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",17-04-2026 19:00,20.939198,77.765701,SO2,15,24,19
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",17-04-2026 19:00,19.87562,75.38731,NO2,11,68,29
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",17-04-2026 19:00,18.91,72.82,CO,64,80,77
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",17-04-2026 19:00,19.04946,72.923,PM10,85,172,137
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-04-2026 19:00,19.083694,72.920967,PM2.5,42,96,65
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-04-2026 19:00,19.083694,72.920967,PM10,53,111,84
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",17-04-2026 19:00,19.215859,72.831718,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",17-04-2026 19:00,19.0632143,72.8456324,PM2.5,20,58,38
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",17-04-2026 19:00,19.1653323,72.922099,SO2,6,17,11
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-04-2026 19:00,23.218135,79.95777,NH3,NA,NA,NA
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-04-2026 19:00,23.10844,77.511428,PM2.5,65,266,141
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-04-2026 19:00,23.10844,77.511428,PM10,92,170,123
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-04-2026 19:00,23.10844,77.511428,NH3,2,7,6
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-04-2026 19:00,23.10844,77.511428,CO,16,90,21
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",17-04-2026 19:00,23.331731,75.045981,NO2,12,25,15
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",17-04-2026 19:00,23.838586,78.759431,PM10,64,113,90
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",17-04-2026 19:00,23.838586,78.759431,CO,10,48,19
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",17-04-2026 19:00,24.10897,82.64558,CO,22,89,35
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",17-04-2026 19:00,24.10897,82.64558,OZONE,2,13,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",17-04-2026 19:00,19.2243333,72.8658113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",17-04-2026 19:00,18.9767,72.838,SO2,1,7,3
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",17-04-2026 19:00,19.11074,72.86084,OZONE,14,69,60
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",17-04-2026 19:00,18.60577,73.749976,NO2,9,32,18
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.63673,73.82487,PM10,62,91,77
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.63673,73.82487,CO,12,52,19
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.63673,73.82487,OZONE,2,77,67
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.59051,73.77946,NH3,2,4,3
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.59051,73.77946,SO2,1,18,5
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.59051,73.77946,CO,17,68,30
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.59051,73.77946,OZONE,2,87,60
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",17-04-2026 19:00,18.614767,73.799516,CO,20,71,34
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.616318,73.765797,PM2.5,38,150,65
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",17-04-2026 19:00,18.616318,73.765797,OZONE,22,87,77
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",17-04-2026 19:00,18.664282,73.763966,PM10,42,88,63
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",17-04-2026 19:00,18.664282,73.763966,NO2,16,75,35
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",17-04-2026 19:00,18.459883,73.852193,NO2,26,34,29
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",17-04-2026 19:00,19.1135051,73.008978,OZONE,6,12,9
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",17-04-2026 19:00,19.008751,73.01662,NO2,56,56,56
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",17-04-2026 19:00,19.008751,73.01662,NH3,7,7,7
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",17-04-2026 19:00,19.0575752,73.0151367,CO,4,61,20
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",17-04-2026 19:00,19.02579,73.10297,NO2,15,26,21
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",17-04-2026 19:00,19.063,73.1209,PM2.5,29,169,77
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",17-04-2026 19:00,19.265594,76.761463,NH3,3,5,4
India,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",17-04-2026 19:00,18.640051,73.848956,PM2.5,24,70,43
India,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",17-04-2026 19:00,18.640051,73.848956,PM10,52,109,76
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",17-04-2026 19:00,19.2307571,73.155192,PM10,42,98,64
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",17-04-2026 19:00,19.2307571,73.155192,NO2,18,53,31
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",17-04-2026 19:00,19.2307571,73.155192,CO,1,49,21
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",17-04-2026 19:00,19.445821,72.7988231,CO,9,104,13
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",17-04-2026 19:00,26.05374,91.86796,CO,90,120,98
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",17-04-2026 19:00,25.5803419,91.8942571,CO,22,57,26
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",17-04-2026 19:00,25.5586,91.8985,CO,15,20,19
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",17-04-2026 19:00,23.7176342,92.7192841,PM10,67,123,90
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",17-04-2026 19:00,23.7176342,92.7192841,SO2,15,16,15
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17-04-2026 19:00,17.6336264,75.9132495,PM10,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17-04-2026 19:00,17.6336264,75.9132495,CO,10,45,11
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17-04-2026 19:00,17.6336264,75.9132495,OZONE,34,77,71
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17-04-2026 19:00,17.65439,75.90649,PM2.5,60,102,82
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17-04-2026 19:00,17.65439,75.90649,SO2,4,22,8
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",17-04-2026 19:00,19.26777,72.97182,NO2,12,23,17
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",17-04-2026 19:00,19.26777,72.97182,SO2,1,5,2
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",17-04-2026 19:00,19.222279,72.957979,SO2,1,22,10
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",17-04-2026 19:00,19.235581,73.159121,PM2.5,1,439,88
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",17-04-2026 19:00,19.235581,73.159121,NO2,9,30,18
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",17-04-2026 19:00,19.1653323,72.922099,CO,8,38,17
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",17-04-2026 19:00,19.1653323,72.922099,OZONE,2,75,62
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",17-04-2026 19:00,19.0863,72.8888,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",17-04-2026 19:00,19.0863,72.8888,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",17-04-2026 19:00,19.0863,72.8888,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",17-04-2026 19:00,18.96702,72.84214,SO2,7,14,10
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",17-04-2026 19:00,19.1878657,72.8304069,PM2.5,14,34,21
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",17-04-2026 19:00,19.1878657,72.8304069,CO,6,24,9
